Name	Taste	Smiles	Reference
Sodium N-(5-ethyl-1,3,4-thiadiazol-2-yl)sulfamate	Sweet	CCc1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
Sodium N-(5-methoxycarbonyl-2-methylphenyl)sulfamate	Sweet	COC(=O)c1ccc(C)c(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-(5-methylthiolan-3-yl)sulfamate	Sweet	CC1CC(NS(=O)(=O)[O-])CS1.[Na+]	ChemTasteDB
Sodium N-(5-propyl-1,3,4-thiadiazol-2-yl)sulfamate	Sweet	CCCc1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
Sodium N-(5-tridecyl-1,3,4-thiadiazol-2-yl)sulfamate	Sweet	CCCCCCCCCCCCCc1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
Sodium N-(6-chloro-1,3-benzothiazol-2-yl)sulfamate	Sweet	O=S(=O)([O-])Nc1nc2ccc(Cl)cc2s1.[Na+]	ChemTasteDB
Sodium N-(6-ethylpyridin-2-yl)sulfamate	Sweet	CCc1cccc(NS(=O)(=O)[O-])n1.[Na+]	ChemTasteDB
Sodium N-(6-methyl-1,3-benzothiazol-2-yl)sulfamate	Sweet	Cc1ccc2nc(NS(=O)(=O)[O-])sc2c1.[Na+]	ChemTasteDB
Sodium N-(6-propylpyridin-2-yl)sulfamate	Sweet	CCCc1cccc(NS(=O)(=O)[O-])n1.[Na+]	ChemTasteDB
Sodium N-[2-(ethylamino)phenyl]sulfamate	Sweet	CCNc1ccccc1NS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-[2-(ethylsulfanyl)ethyl]sulfamate	Sweet	CCSCCNS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-[2-(methylsulfanyl)ethyl]sulfamate	Sweet	CSCCNS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-[3-(1-hydroxyethyl)phenyl]sulfamate	Sweet	CC(O)c1cccc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-[3-(trifluoromethoxy)phenyl]sulfamate	Sweet	O=S(=O)([O-])Nc1cccc(OC(F)(F)F)c1.[Na+]	ChemTasteDB
Sodium N-[4-(2-methylpropoxycarbonyl)phenyl]sulfamate	Sweet	CC(C)COC(=O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[4-(2-methylpropyl)-1,3-thiazol-2-yl]sulfamate	Sweet	CC(C)Cc1csc(NS(=O)(=O)[O-])n1.[Na+]	ChemTasteDB
Sodium N-[4-(dimethylamino)phenyl]sulfamate	Sweet	CN(C)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[4-(propan-2-yl)phenyl]sulfamate	Sweet	CC(C)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[5-(ethylsulfanyl)-1,3,4-thiadiazol-2-yl]sulfamate	Sweet	CCSc1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
Sodium N-[5-(propan-2-yl)-1,3,4-thiadiazol-2-yl]sulfamate	Sweet	CC(C)c1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
Sodium N-[5-(trifluoromethyl)-1,3,4-thiadiazol-2-yl]sulfamate	Sweet	O=S(=O)([O-])Nc1nnc(C(F)(F)F)s1.[Na+]	ChemTasteDB
Sodium phenylsulfamate	Sweet	O=S(=O)([O-])Nc1ccccc1.[Na+]	ChemTasteDB
Sodium saccharin	Sweet	O=C1[N-]S(=O)(=O)c2ccccc21.[Na+]	ChemTasteDB
Sorbo-isomer of 4,1',4',6'-tetrachloro sucrose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl	ChemTasteDB
Sorbose	Sweet	O=C(CO)C(O)C(O)C(O)CO	ChemTasteDB
Spiro[(4-H-1,3-benzodithian)-2,1'-(5'-methoxy-6'hydroxy-[1H]-2',3'-dihydroindene)]	Sweet	COc1cc2c(cc1O)C1(CC2)SCc2ccccc2S1	ChemTasteDB
SRI Oxime V	Sweet	COCC1=CCC(C=NO)=CC1	ChemTasteDB
Stachyose	Sweet	OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Steviol	Sweet	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	ChemTasteDB
Steviolbioside	Sweet	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3	ChemTasteDB
Stevioside	Sweet	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3	ChemTasteDB
Sgal-2	Sweet	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C3	ChemTasteDB
Strogin 1	Sweet	CC(=O)OC1C(C)OC(OC2C(O)C3(C)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C3CC2(C)CO)C(OC(C)=O)C1OC(C)=O	ChemTasteDB
Strogin 2	Sweet	CC(=O)OC1C(C)OC(OC2C(O)C3(C)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(CO)C6CCC54C)C3CC2(C)CO)C(OC(C)=O)C1OC(C)=O	ChemTasteDB
Strogin 4	Sweet	CC(=O)OC1C(C)OC(OC2C(O)C3(C)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC54C)C3CC2(C)CO)C(OC(C)=O)C1OC(C)=O	ChemTasteDB
Sucralose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	ChemTasteDB
Sucralose analogue 49	Sweet	OCC1(OC2OC(CCl)C(Cl)C(O)C2O)OC(CCl)C(O)C1O	ChemTasteDB
Sucralose analogue 51	Sweet	CC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	ChemTasteDB
Sucralose analogue 52	Sweet	COCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	ChemTasteDB
Sucrononic acid	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCCC2)cc1	ChemTasteDB
Sulfone	Sweet	CC(C)(C)C(C(=O)O)S(=O)(=O)CCc1ccccc1	ChemTasteDB
Suosan	Sweet	O=C([O-])CCNC(=O)Nc1ccc([N+](=O)[O-])cc1.[Na+]	ChemTasteDB
Suosan (N-glycine homolog)	Sweet	O=C(O)CNC(=O)Nc1ccc([N+](=O)[O-])cc1	ChemTasteDB
Suosan-aspartame hybrid 3	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=NC#N)Nc1ccc(C#N)cc1	ChemTasteDB
Suosan-aspartame hybrid 4	Sweet	COC(=O)c1ccc(NC(=S)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1	ChemTasteDB
Suosan-aspartame hybrid 14	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=N)Nc1ccc(C#N)cc1	ChemTasteDB
Suosan-aspartame hybrid 21	Sweet	CC(NC(=O)C(CC(=O)O)NC(=NC#N)Nc1ccc(C#N)cc1)c1ccccc1	ChemTasteDB
Superaspartame	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1	ChemTasteDB
syn-5-Benzyl-2-Furfuraldehyde oxime	Sweet	ON=Cc1ccc(Cc2ccccc2)o1	ChemTasteDB
syn-Furfuraldehyde oxime	Sweet	ON=Cc1ccco1	ChemTasteDB
Telosmoside A8	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8OC(CO)C(O)C(O)C8O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A9	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7OC(C)C(OC8OC(CO)C(O)C(O)C8O)C(OC)C7O)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A10	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9CC(OC)C(O)C(C)O9)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A11	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A12	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(CO)C(O)C(O)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A13	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A14	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9CC(OC)C(OC%10OC(CO)C(O)C(O)C%10O)C(C)O9)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A16	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A17	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(OC%10OC(CO)C(O)C(O)C%10O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A18	Sweet	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8OC(C)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(OC)C8O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Tetrachloroethane	Sweet	ClC(Cl)C(Cl)Cl	ChemTasteDB
Tetrahydro-2H-thiopyran-3-ylsulfamic acid sodium salt	Sweet	O=S(=O)([O-])NC1CCCSC1.[Na+]	ChemTasteDB
Thiocane-5-ylsulfamic acid sodium salt	Sweet	O=S(=O)([O-])NC1CCCSCCC1.[Na+]	ChemTasteDB
Thiocyanosuosan	Sweet	N#Cc1ccc(NC(=S)NCCC(=O)O)cc1	ChemTasteDB
Thiophenesaccharin	Sweet	O=C1NS(=O)(=O)c2cscc21	ChemTasteDB
Thiosuosan	Sweet	O=C(O)CCNC(=S)Nc1ccc([N+](=O)[O-])cc1	ChemTasteDB
Thiosuperaspartame	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1	ChemTasteDB
trans-Anethole	Sweet	CC=Cc1ccc(OC)cc1	ChemTasteDB
trans-Cinnamaldehyde	Sweet	O=CC=Cc1ccccc1	ChemTasteDB
Trehalose	Sweet	OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Trehalulose	Sweet	O=C(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO	ChemTasteDB
Tripotassium glycyrrhizinate	Sweet	CC1(C(=O)[O-])CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[K+].[K+].[K+]	ChemTasteDB
Turanose	Sweet	OCC1OC(OC2C(O)C(O)COC2(O)CO)C(O)C(O)C1O	ChemTasteDB
Xylitol	Sweet	OCC(O)C(O)C(O)CO	ChemTasteDB
Xylobiose	Sweet	OC1COC(OC2COC(O)C(O)C2O)C(O)C1O	ChemTasteDB
Xylose	Sweet	O=CC(O)C(O)C(O)CO	ChemTasteDB
α-D-Lactose	Sweet	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
β-(3-hydroxy-4-methoxyphenyl) ethylbenzene	Sweet	COc1ccc(CCc2ccccc2)cc1O	ChemTasteDB
β-Cyclodextrin	Sweet	OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O	ChemTasteDB
β-D-Fructose	Sweet	OCC1OC(O)(CO)C(O)C1O	ChemTasteDB
β-D-Ribopyranose	Sweet	OC1COC(O)C(O)C1O	ChemTasteDB
β-D-Xylofuranose	Sweet	OCC1OC(O)C(O)C1O	ChemTasteDB
β-L-Fucopyranose	Sweet	CC1OC(O)C(O)C(O)C1O	ChemTasteDB
(E)-1-(3,6-dihydro-2H-pyran-4-yl)-N-hydroxymethanimine	Sweet	ON=CC1=CCOCC1	ChemTasteDB
(E)-1-(3,6-dihydro-2H-thiopyran-4-yl)-N-hydroxymethanimine	Sweet	ON=CC1=CCSCC1	ChemTasteDB
(E)-1-(bicyclo[2.2.2]octa-2,5-dien-2-yl)-N-hydroxymethanimine	Sweet	ON=CC1=CC2C=CC1CC2	ChemTasteDB
(E)-N-hydroxy-1-[5-(1-methoxyethyl)-1,4-cyclohexadien-1-yl]methanimine	Sweet	COC(C)C1=CCC=C(C=NO)C1	ChemTasteDB
3-Amino-4-[(1-methoxy-3-methyl-1-oxopentan-2-yl)amino]-4-oxobutanoic acid	Sweet	CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-4-[(1-methoxy-4-methyl-1-oxopentan-2-yl)amino]-4-oxobutanoic acid	Sweet	COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
6-Chloro sucrose	Sweet	OCC1OC(CO)(OC2OC(CCl)C(O)C(O)C2O)C(O)C1O	ChemTasteDB
6-O-benzoyl sucrose	Sweet	O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1	ChemTasteDB
6-O-benzyl sucrose	Sweet	OCC1OC(CO)(OC2OC(COCc3ccccc3)C(O)C(O)C2O)C(O)C1O	ChemTasteDB
7-Nitrosaccharin	Sweet	O=C1NS(=O)(=O)c2c1cccc2[N+](=O)[O-]	ChemTasteDB
L-Asp-D-Phe-OMe	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
L-Histidine 	Sweet	NC(Cc1cnc[nH]1)C(=O)O	ChemTasteDB
L-Leucine	Sweet	CC(C)CC(N)C(=O)O	ChemTasteDB
L-Lysine	Sweet	NCCCCC(N)C(=O)O	ChemTasteDB
L-Phenylalanine	Sweet	NC(Cc1ccccc1)C(=O)O	ChemTasteDB
L-Tryptophan	Sweet	NC(Cc1c[nH]c2ccccc12)C(=O)O	ChemTasteDB
L-Tyrosine	Sweet	NC(Cc1ccc(O)cc1)C(=O)O	ChemTasteDB
Sodium N-(2,4-dibromophenyl)sulfamate	Sweet	O=S(=O)([O-])Nc1ccc(Br)cc1Br.[Na+]	ChemTasteDB
Sodium N-(2-benzylphenyl)sulfamate	Sweet	O=S(=O)([O-])Nc1ccccc1Cc1ccccc1.[Na+]	ChemTasteDB
Sodium N-(3-ethyl-6-methylpyridin-2-yl)sulfamate	Sweet	CCc1ccc(C)nc1NS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-(3-phenoxyphenyl)sulfamate	Sweet	O=S(=O)([O-])Nc1cccc(Oc2ccccc2)c1.[Na+]	ChemTasteDB
Sodium N-(3-phenylmethoxyphenyl)sulfamate	Sweet	O=S(=O)([O-])Nc1cccc(OCc2ccccc2)c1.[Na+]	ChemTasteDB
Sodium N-(3-tert-butylphenyl)sulfamate	Sweet	CC(C)(C)c1cccc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-(4-chloro-1,3-benzothiazol-2-yl)sulfamate	Sweet	O=S(=O)([O-])Nc1nc2c(Cl)cccc2s1.[Na+]	ChemTasteDB
Sodium N-(4-tert-butyl-1,3-thiazol-2-yl)sulfamate	Sweet	CC(C)(C)c1csc(NS(=O)(=O)[O-])n1.[Na+]	ChemTasteDB
Sodium N-(5-bromo-6-methylpyridin-2-yl)sulfamate	Sweet	Cc1nc(NS(=O)(=O)[O-])ccc1Br.[Na+]	ChemTasteDB
Sodium N-(6-nitro-1,3-benzothiazol-2-yl)sulfamate	Sweet	O=[N+]([O-])c1ccc2nc(NS(=O)(=O)[O-])sc2c1.[Na+]	ChemTasteDB
Sodium N-[2-(butan-2-yl)phenyl]sulfamate	Sweet	CCC(C)c1ccccc1NS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-[3-(dimethylamino)phenyl]sulfamate	Sweet	CN(C)c1cccc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-[4-(1-hydroxyethyl)phenyl]sulfamate	Sweet	CC(O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[4-(4-nitrobenzenesulfonyl)phenyl]sulfamate	Sweet	O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)[O-])cc2)cc1.[Na+]	ChemTasteDB
Sodium N-[4-(methylsulfanyl)phenyl]sulfamate	Sweet	CSc1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[4-(piperidine-1-sulfonyl)phenyl]sulfamate	Sweet	O=S(=O)([O-])Nc1ccc(S(=O)(=O)N2CCCCC2)cc1.[Na+]	ChemTasteDB
Sodium N-{[1,1'-biphenyl]-2-yl}sulfamate	Sweet	O=S(=O)([O-])Nc1ccccc1-c1ccccc1.[Na+]	ChemTasteDB
β-D-Mannose	Sweet	OCC1OC(O)C(O)C(O)C1O	ChemTasteDB
3-Chloro-4-morpholinophenylsulfamic acid sodium salt	Sweet	O=S(=O)([O-])Nc1ccc(N2CCOCC2)c(Cl)c1.[Na+]	ChemTasteDB
Sodium N-(1,3-benzothiazol-2-yl)sulfamate	Sweet	O=S(=O)([O-])Nc1nc2ccccc2s1.[Na+]	ChemTasteDB
Sodium N-(2-acetylphenyl)sulfamate	Sweet	CC(=O)c1ccccc1NS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-(4-methyl-5-propyl-1,3-thiazol-2-yl)sulfamate	Sweet	CCCc1sc(NS(=O)(=O)[O-])nc1C.[Na+]	ChemTasteDB
Sodium N-(5-benzyl-1,3,4-thiadiazol-2-yl)sulfamate	Sweet	O=S(=O)([O-])Nc1nnc(Cc2ccccc2)s1.[Na+]	ChemTasteDB
Sodium N-[4-(butan-2-yl)phenyl]sulfamate	Sweet	CCC(C)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
(-)-Hesperitin 	Sweet	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O	ChemTasteDB
1-Aminocyclohexane-1-carboxylic acid	Sweet	NC1(C(=O)O)CCCCC1	ChemTasteDB
1-Aminocyclooctane-1-carboxylic acid	Sweet	NC1(C(=O)O)CCCCCCC1	ChemTasteDB
1-Aminocyclopentane-1-carboxylic acid	Sweet	NC1(C(=O)O)CCCC1	ChemTasteDB
1-Cycloheptene-1-carboxaldehyde oxime	Sweet	ON=CC1=CCCCCC1	ChemTasteDB
2-(4-bromophenylsulfonyl)-3-methylbutanoic acid	Sweet	CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Br)cc1	ChemTasteDB
2-Tridecenal	Sweet	CCCCCCCCCCC=CC=O	ChemTasteDB
3-(p-tolilosulfonyl)butanoic acid	Sweet	Cc1ccc(S(=O)(=O)C(C)CC(=O)O)cc1	ChemTasteDB
3-Phenylpropyl acetate	Sweet	CC(=O)OCCCc1ccccc1	ChemTasteDB
3-Phenylpropyl isobutyrate	Sweet	CC(C)C(=O)OCCCc1ccccc1	ChemTasteDB
5-Chlorosaccharin	Sweet	O=C1NS(=O)(=O)c2ccc(Cl)cc21	ChemTasteDB
6-Bromosaccharine	Sweet	O=C1NS(=O)(=O)c2cc(Br)ccc21	ChemTasteDB
6-Chlorosaccharin	Sweet	O=C1NS(=O)(=O)c2cc(Cl)ccc21	ChemTasteDB
6-Methyl-5-hepten-2-one	Sweet	CC(=O)CCC=C(C)C	ChemTasteDB
7-Chloro-2,3-dihydro-1lambda6,2-benzothiazole-1,1,3-trione	Sweet	O=C1NS(=O)(=O)c2c(Cl)cccc21	ChemTasteDB
Aryl urea derivative 12	Sweet	N#Cc1ccc(NC(=O)NC(CC(=O)O)C2CCCCCCC2)cc1	ChemTasteDB
Aryl urea derivative 13	Sweet	N#Cc1ccc(NC(=O)NC(CC(=O)O)C2CCCCC2)cc1	ChemTasteDB
Aryl urea derivative 14	Sweet	N#Cc1ccc(NC(=O)NC2(CC(=O)O)CCCCCC2)cc1	ChemTasteDB
Benzothiazolylsulfamate derivative 107	Sweet	O=S(=O)([O-])Nc1ccc2nc(S)sc2c1.[Na+]	ChemTasteDB
Butanoic acid, 2-[(4-chlorophenyl)sulfonyl]-3-methyl-	Sweet	CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Cl)cc1	ChemTasteDB
Butylsulfamic acid ethyl ester	Sweet	CCCCNS(=O)(=O)OCC	ChemTasteDB
Butylsulfamic acid propyl ester	Sweet	CCCCNS(=O)(=O)OCCC	ChemTasteDB
Cinnamyl formate	Sweet	O=COCC=Cc1ccccc1	ChemTasteDB
Citral (neral)	Sweet	CC(C)=CCCC(C)=CC=O	ChemTasteDB
Citronellyl propionate	Sweet	CCC(=O)OCCC(C)CCC=C(C)C	ChemTasteDB
Coumarin	Sweet	O=c1ccc2ccccc2o1	ChemTasteDB
Cyclohexylsulfamic acid butyl ester	Sweet	CCCCOS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid cyclohexyl ester	Sweet	O=S(=O)(NC1CCCCC1)OC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid ethyl ester	Sweet	CCOS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid isobutyl ester	Sweet	CC(C)COS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid isopropyl ester	Sweet	CC(C)OS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid methyl ester	Sweet	COS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid propyl ester	Sweet	CCCOS(=O)(=O)NC1CCCCC1	ChemTasteDB
Cyclohexylsulfamic acid sec-butyl ester	Sweet	CCC(C)OS(=O)(=O)NC1CCCCC1	ChemTasteDB
D-Norleucine	Sweet	CCCCC(N)C(=O)O	ChemTasteDB
Ethyl phenylacetate	Sweet	CCOC(=O)Cc1ccccc1	ChemTasteDB
Gaudichaudioside B	Sweet	CC(=CCO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C	ChemTasteDB
Gaudichaudioside E	Sweet	CC(=CCO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(C)CC(O)CC21C	ChemTasteDB
Glutaronitrile	Sweet	N#CCCCC#N	ChemTasteDB
Glycyl-L-Ornithine	Sweet	NCCCC(NC(=O)CN)C(=O)O	ChemTasteDB
Hexyl acetate	Sweet	CCCCCCOC(C)=O	ChemTasteDB
Isoamyl acetate	Sweet	CC(=O)OCCC(C)C	ChemTasteDB
Isoamyl propionate	Sweet	CCC(=O)OCCC(C)C	ChemTasteDB
Isoamyl salicylate	Sweet	CC(C)CCOC(=O)c1ccccc1O	ChemTasteDB
Isobutylsulfamic acid propyl ester	Sweet	CCCOS(=O)(=O)NCC(C)C	ChemTasteDB
Isopropyl propionate	Sweet	CCC(=O)OC(C)C	ChemTasteDB
L-Cysteine	Sweet	NC(CS)C(=O)O	ChemTasteDB
Linalyl formate	Sweet	C=CC(C)(CCC=C(C)C)OC=O	ChemTasteDB
L-Methionine	Sweet	CSCCC(N)C(=O)O	ChemTasteDB
Magnesium ammonium sulfate	Sweet	N.N.O=S(=O)([O-])O.O=S(=O)([O-])O.[Mg+2]	ChemTasteDB
Methyl D-mannopyranoside	Sweet	COCC1OC(CO)C(O)C(O)C1O	ChemTasteDB
Methyl β-D-glucoside	Sweet	COC1OC(CO)C(O)C(O)C1O	ChemTasteDB
Phenethyl formate	Sweet	O=COCCc1ccccc1	ChemTasteDB
Phenethyl isobutyrate	Sweet	CC(C)C(=O)OCCc1ccccc1	ChemTasteDB
Phenethyl isovalerate	Sweet	CC(C)CC(=O)OCCc1ccccc1	ChemTasteDB
Piperonal	Sweet	O=Cc1ccc2c(c1)OCO2	ChemTasteDB
p-Nitrosaccharin	Sweet	O=C1NS(=O)(=O)c2cccc([N+](=O)[O-])c21	ChemTasteDB
Propyl acetate	Sweet	CCCOC(C)=O	ChemTasteDB
Propyl formate	Sweet	CCCOC=O	ChemTasteDB
Propyl isovalerate	Sweet	CCCOC(=O)CC(C)C	ChemTasteDB
Propylsulfamic acid propyl ester	Sweet	CCCNS(=O)(=O)OCCC	ChemTasteDB
QLFGPNVNPW-COOC2H5	Sweet	CCc1[nH]c2ccccc2c1CC(NC(=O)C1CCCN1C(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(N)=O)C(C)C)C(=O)O	ChemTasteDB
